Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Severerisk,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Description,Icon,Stations,Source
2023-12-10,1702141200,27.2,23.0,24.4,29.6,23.0,24.7,22.5,89.3,0.1,100.0,4.17,0.0,0.0,36.4,15.7,133.3,1010.6,88.5,6.4,82.8,7.2,3.0,10.0,06:22:33,1702164153,17:15:42,1702203342,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-11,1702227600,27.0,23.0,25.0,29.6,23.0,25.6,22.8,88.0,0.1,100.0,4.17,0.0,0.0,29.9,13.9,107.1,1013.0,92.0,7.2,68.3,5.9,4.0,10.0,06:23:11,1702250591,17:16:00,1702289760,0.94,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-12,1702314000,27.0,22.0,24.5,29.6,22.0,24.7,22.5,88.8,0.6,100.0,25.0,0.0,0.0,28.8,17.5,108.8,1014.9,81.4,7.1,33.8,3.0,2.0,10.0,06:23:47,1702337027,17:16:19,1702376179,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-13,1702400400,28.0,22.5,24.7,30.1,22.5,25.1,21.5,83.3,0.6,100.0,16.67,0.0,0.0,30.6,16.6,137.1,1016.4,71.2,7.2,130.9,11.3,7.0,10.0,06:24:23,1702423463,17:16:39,1702462599,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-14,1702486800,30.0,21.0,25.0,32.6,21.0,25.6,21.4,82.0,0.1,100.0,4.17,0.0,0.0,36.0,17.5,128.3,1015.6,51.1,7.0,149.2,12.9,7.0,10.0,06:24:59,1702509899,17:17:00,1702549020,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-15,1702573200,29.1,22.5,25.1,31.3,22.5,25.7,22.2,84.9,0.1,100.0,4.17,0.0,0.0,31.7,14.8,118.2,1014.0,67.6,7.5,99.5,8.7,5.0,10.0,06:25:34,1702596334,17:17:23,1702635443,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-16,1702659600,24.0,14.0,19.9,24.0,14.0,19.9,15.7,77.6,0.072,100.0,8.33,0.0,0.0,54.7,33.5,51.0,1018.8,91.5,8.8,14.8,1.2,1.0,10.0,06:26:09,1702682769,17:17:46,1702721866,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-17,1702746000,16.0,12.7,13.9,16.0,12.7,13.9,7.7,66.4,0.002,100.0,4.17,0.0,0.0,37.4,17.5,37.4,1024.5,98.6,10.0,42.3,3.8,2.0,10.0,06:26:42,1702769202,17:18:11,1702808291,0.15,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-18,1702832400,17.4,13.0,15.0,17.4,13.0,15.0,10.3,73.8,0.0,0.0,0.0,0.0,0.0,10.8,12.1,25.9,1021.9,99.0,9.6,145.0,12.4,7.0,10.0,06:27:16,1702855636,17:18:37,1702894717,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-19,1702918800,15.4,12.0,13.7,15.4,12.0,13.7,9.5,77.2,0.005,100.0,4.17,0.0,0.0,27.0,21.4,22.9,1023.1,98.6,9.1,39.0,3.4,2.0,10.0,06:27:48,1702942068,17:19:03,1702981143,0.22,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-20,1703005200,18.0,12.0,15.0,18.0,12.0,15.0,7.4,60.8,0.1,100.0,4.17,0.0,0.0,42.1,19.4,5.9,1025.2,92.4,10.0,26.4,2.4,1.0,10.0,06:28:20,1703028500,17:19:31,1703067571,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-21,1703091600,23.1,12.5,15.1,23.1,12.5,15.1,4.0,48.6,0.0,0.0,0.0,0.0,0.0,41.0,19.4,2.8,1027.0,71.5,9.6,193.3,16.8,7.0,10.0,06:28:51,1703114931,17:20:00,1703154000,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-22,1703178000,17.0,10.5,13.2,17.0,10.5,13.2,0.7,43.5,0.0,0.0,0.0,0.0,0.0,43.6,17.5,41.1,1030.6,55.9,10.0,193.3,16.7,8.0,10.0,06:29:22,1703201362,17:20:29,1703240429,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-23,1703264400,19.0,8.0,13.6,19.0,8.0,13.6,2.3,48.2,0.0,0.0,0.0,0.0,0.0,38.9,14.8,5.3,1030.2,24.6,9.7,204.4,17.7,7.0,10.0,06:29:51,1703287791,17:21:00,1703326860,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-24,1703350800,19.0,14.0,16.2,19.0,14.0,16.2,2.4,40.0,0.0,0.0,0.0,0.0,0.0,41.8,19.4,356.5,1030.1,72.5,9.8,95.1,8.3,4.0,10.0,06:30:20,1703374220,17:21:31,1703413291,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-25,1703437200,21.0,14.0,16.8,21.0,14.0,16.8,2.3,40.5,0.0,0.0,0.0,0.0,0.0,25.9,14.8,66.1,1026.3,32.1,11.2,205.9,17.7,8.0,10.0,06:30:47,1703460647,17:22:03,1703499723,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-26,1703523600,22.0,9.0,15.6,22.0,9.0,15.6,6.2,57.3,0.0,0.0,0.0,0.0,0.0,17.6,9.4,46.8,1024.1,20.8,8.0,205.2,17.6,7.0,10.0,06:31:14,1703547074,17:22:36,1703586156,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-27,1703610000,23.5,12.0,17.3,23.5,12.0,17.3,11.8,71.8,0.0,0.0,0.0,0.0,0.0,26.6,11.2,120.0,1023.4,27.0,6.5,201.2,17.3,7.0,10.0,06:31:40,1703633500,17:23:10,1703672590,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-28,1703696400,25.0,13.9,19.0,25.0,13.9,19.0,13.5,73.1,0.0,0.0,0.0,0.0,0.0,30.6,8.5,132.3,1021.4,13.8,6.8,201.3,17.3,7.0,10.0,06:32:05,1703719925,17:23:44,1703759024,0.54,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-29,1703782800,24.5,16.0,20.5,24.5,16.0,20.5,16.0,76.5,0.01,100.0,8.33,0.0,0.0,15.5,7.6,272.4,1019.6,75.4,5.4,96.6,8.3,4.0,10.0,06:32:29,1703806349,17:24:19,1703845459,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-30,1703869200,23.5,19.3,21.4,23.5,19.3,21.4,18.4,83.4,0.76,100.0,16.67,0.0,0.0,23.4,10.3,260.0,1018.0,87.8,4.4,100.6,8.6,6.0,10.0,06:32:52,1703892772,17:24:55,1703931895,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-12-31,1703955600,25.5,20.0,22.3,25.5,20.0,22.3,18.6,80.4,0.1,100.0,8.33,0.0,0.0,29.5,12.1,138.6,1017.3,65.0,6.2,135.6,11.7,6.0,10.0,06:33:13,1703979193,17:25:31,1704018331,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-01,1704042000,28.0,19.0,22.8,28.6,19.0,22.9,17.7,74.3,0.0,0.0,0.0,0.0,0.0,29.5,20.5,126.0,1016.8,64.2,7.6,79.5,6.8,6.0,10.0,06:33:34,1704065614,17:26:08,1704104768,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-02,1704128400,27.0,21.0,23.3,28.2,21.0,23.5,19.6,80.6,0.8,100.0,16.67,0.0,0.0,32.0,16.6,128.0,1016.0,81.6,8.1,127.4,11.0,7.0,10.0,06:33:54,1704152034,17:26:45,1704191205,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-03,1704214800,22.0,17.0,19.4,22.0,17.0,19.4,15.0,76.3,4.001,100.0,4.17,0.0,0.0,39.2,24.1,37.7,1019.9,90.7,9.2,22.7,2.1,1.0,10.0,06:34:12,1704238452,17:27:23,1704277643,0.73,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-04,1704301200,21.0,17.0,19.2,21.0,17.0,19.2,13.8,71.2,0.0,0.0,0.0,0.0,0.0,23.0,14.8,100.3,1019.1,99.1,9.4,108.5,9.4,7.0,10.0,06:34:29,1704324869,17:28:02,1704364082,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-05,1704387600,24.3,18.0,20.4,24.3,18.0,20.4,17.6,84.2,0.4,100.0,12.5,0.0,0.0,24.8,11.2,110.9,1017.6,94.1,5.1,61.0,5.1,3.0,10.0,06:34:45,1704411285,17:28:40,1704450520,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-06,1704474000,26.0,19.8,22.1,26.0,19.8,22.1,18.7,81.9,0.5,100.0,12.5,0.0,0.0,28.4,11.2,152.7,1018.4,85.1,6.4,89.0,7.6,6.0,10.0,06:35:00,1704497700,17:29:19,1704536959,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-07,1704560400,25.0,19.0,22.0,25.0,19.0,22.0,18.3,80.6,0.2,100.0,8.33,0.0,0.0,32.0,16.6,132.2,1018.2,68.4,8.1,111.5,9.7,6.0,10.0,06:35:14,1704584114,17:29:59,1704623399,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-08,1704646800,26.0,20.0,22.6,26.0,20.0,22.6,19.2,81.6,0.6,100.0,16.67,0.0,0.0,36.4,20.5,131.1,1016.1,88.1,8.3,95.4,8.1,4.0,10.0,06:35:26,1704670526,17:30:38,1704709838,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-09,1704733200,26.1,21.0,23.1,26.1,21.0,23.1,20.0,83.2,0.6,100.0,20.83,0.0,0.0,31.0,18.4,130.1,1014.9,70.3,8.2,76.7,6.4,3.0,10.0,06:35:37,1704756937,17:31:18,1704796278,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-10,1704819600,22.0,18.0,19.8,22.0,18.0,19.8,18.8,93.7,3.829,100.0,8.33,0.0,0.0,30.6,18.4,65.6,1016.4,96.7,7.8,9.4,0.8,1.0,10.0,06:35:47,1704843347,17:31:59,1704882719,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-11,1704906000,18.1,17.0,17.5,18.1,17.0,17.5,16.5,93.8,8.07,100.0,16.67,0.0,0.0,17.6,14.8,21.5,1017.6,100.0,7.9,6.8,0.6,0.0,10.0,06:35:56,1704929756,17:32:39,1704969159,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-12,1704992400,18.4,17.0,17.7,18.4,17.0,17.7,17.0,95.9,7.78,100.0,12.5,0.0,0.0,12.6,9.4,14.2,1017.1,100.0,5.6,5.9,0.5,0.0,10.0,06:36:03,1705016163,17:33:20,1705055600,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-13,1705078800,19.1,18.0,18.3,19.1,18.0,18.3,17.5,95.0,3.539,100.0,12.5,0.0,0.0,15.8,11.2,39.0,1018.1,99.5,6.7,16.3,1.5,1.0,10.0,06:36:09,1705102569,17:34:00,1705142040,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-14,1705165200,20.4,18.0,19.3,20.4,18.0,19.3,18.1,92.8,1.632,100.0,12.5,0.0,0.0,16.9,9.4,54.4,1019.6,98.8,6.7,38.7,3.2,2.0,10.0,06:36:14,1705188974,17:34:41,1705228481,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-15,1705251600,24.0,19.0,21.3,24.0,19.0,21.3,18.7,85.8,0.098,100.0,4.17,0.0,0.0,28.8,11.2,116.8,1019.6,73.7,7.2,98.9,8.8,6.0,10.0,06:36:17,1705275377,17:35:22,1705314922,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-16,1705338000,23.1,18.0,20.5,23.1,18.0,20.5,17.9,85.6,2.171,100.0,4.17,0.0,0.0,29.2,13.0,109.5,1018.8,85.4,8.5,40.9,3.4,2.0,10.0,06:36:19,1705361779,17:36:03,1705401363,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-17,1705424400,22.0,19.0,20.4,22.0,19.0,20.4,19.4,93.8,8.794,100.0,8.33,0.0,0.0,31.0,16.6,118.4,1017.2,95.8,6.2,148.7,12.7,7.0,10.0,06:36:20,1705448180,17:36:43,1705487803,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-18,1705510800,27.0,20.0,22.4,28.2,20.0,22.5,19.5,84.3,0.683,100.0,4.17,0.0,0.0,35.3,20.5,137.5,1015.2,73.6,8.4,140.8,12.2,5.0,10.0,06:36:19,1705534579,17:37:24,1705574244,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-19,1705597200,27.0,20.0,22.7,28.2,20.0,22.8,19.9,85.2,0.072,100.0,4.17,0.0,0.0,33.1,22.3,124.8,1014.0,79.4,8.1,131.9,11.3,5.0,10.0,06:36:17,1705620977,17:38:05,1705660685,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-20,1705683600,26.6,19.0,23.0,26.6,19.0,23.0,19.7,82.4,1.9,100.0,20.83,0.0,0.0,31.3,20.5,123.0,1014.7,87.2,8.9,63.7,5.5,3.0,10.0,06:36:14,1705707374,17:38:45,1705747125,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-21,1705770000,19.6,14.0,16.2,19.6,14.0,16.2,14.8,91.8,0.976,100.0,8.33,0.0,0.0,19.4,20.5,57.4,1018.3,100.0,7.9,15.8,1.2,1.0,10.0,06:36:09,1705793769,17:39:26,1705833566,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-22,1705856400,14.7,10.0,12.3,14.7,10.0,12.3,9.2,82.0,3.78,100.0,12.5,0.0,0.0,61.2,22.3,33.6,1023.4,100.0,8.4,11.3,1.1,1.0,10.0,06:36:03,1705880163,17:40:06,1705920006,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-23,1705942800,12.4,8.0,10.3,12.4,6.4,9.8,4.3,66.8,0.195,100.0,4.17,0.0,0.0,38.2,16.6,29.1,1029.0,92.5,10.0,48.8,4.2,2.0,10.0,06:35:56,1705966556,17:40:46,1706006446,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-24,1706029200,12.0,9.0,10.1,12.0,6.5,9.3,3.9,65.4,0.0,0.0,0.0,0.0,0.0,27.0,18.4,20.2,1029.3,99.5,10.0,57.9,5.0,3.0,10.0,06:35:48,1706052948,17:41:26,1706092886,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-25,1706115600,13.0,9.9,11.3,13.0,8.8,11.3,4.4,62.7,0.0,0.0,0.0,0.0,0.0,16.9,13.0,18.8,1029.1,98.4,10.0,70.1,6.2,3.0,10.0,06:35:38,1706139338,17:42:05,1706179325,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-26,1706202000,14.0,11.0,12.0,14.0,11.0,12.0,5.6,65.2,0.002,100.0,4.17,0.0,0.0,11.9,18.4,17.6,1027.9,98.9,10.0,64.7,5.6,3.0,10.0,06:35:26,1706225726,17:42:45,1706265765,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-27,1706288400,12.0,9.0,10.8,12.0,6.7,10.6,7.4,80.2,2.366,100.0,12.5,0.0,0.0,14.4,16.6,21.6,1026.9,99.1,8.6,39.4,3.5,2.0,10.0,06:35:14,1706312114,17:43:24,1706352204,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-28,1706374800,14.3,11.0,12.4,14.3,11.0,12.4,7.2,70.9,0.0,0.0,0.0,0.0,0.0,17.6,16.6,20.1,1026.7,99.7,10.0,63.6,5.4,3.0,10.0,06:35:00,1706398500,17:44:02,1706438642,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-29,1706461200,15.1,11.0,12.9,15.1,11.0,12.9,10.1,83.0,4.001,100.0,4.17,0.0,0.0,10.8,11.2,11.2,1023.1,99.3,9.0,92.0,8.0,4.0,10.0,06:34:45,1706484885,17:44:41,1706525081,0.61,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-30,1706547600,16.7,13.0,14.9,16.7,13.0,14.9,13.1,89.2,0.1,100.0,8.33,0.0,0.0,15.8,7.6,25.4,1019.5,96.8,5.2,145.1,12.4,7.0,10.0,06:34:28,1706571268,17:45:19,1706611519,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-01-31,1706634000,19.1,15.0,16.8,19.1,15.0,16.8,15.6,92.8,0.307,100.0,12.5,0.0,0.0,14.8,11.2,309.3,1017.1,93.9,4.0,84.9,7.3,4.0,10.0,06:34:11,1706657651,17:45:56,1706697956,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-01,1706720400,21.4,17.0,19.0,21.4,17.0,19.0,17.8,92.6,0.492,100.0,8.33,0.0,0.0,28.8,11.2,320.2,1016.1,92.8,3.6,126.0,11.0,7.0,10.0,06:33:52,1706744032,17:46:34,1706784394,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-02,1706806800,26.4,19.8,21.9,26.4,19.8,21.9,20.1,89.7,0.4,100.0,16.67,0.0,0.0,34.2,22.3,126.8,1014.4,83.6,4.2,210.5,18.1,8.0,10.0,06:33:31,1706830411,17:47:11,1706870831,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-03,1706893200,25.0,21.0,22.2,25.0,21.0,22.2,20.6,91.1,0.612,100.0,12.5,0.0,0.0,42.8,22.3,124.6,1014.8,96.8,7.7,129.7,11.2,6.0,10.0,06:33:10,1706916790,17:47:47,1706957267,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-04,1706979600,28.3,21.0,23.6,30.6,21.0,24.1,21.1,86.5,0.414,100.0,8.33,0.0,0.0,37.4,20.5,131.9,1013.7,73.9,7.4,208.0,18.0,8.0,10.0,06:32:47,1707003167,17:48:23,1707043703,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-05,1707066000,27.0,21.0,23.6,28.8,21.0,23.6,21.4,88.4,0.5,100.0,16.67,0.0,0.0,32.4,22.3,133.9,1014.4,91.2,7.4,167.4,14.5,6.0,10.0,06:32:23,1707089543,17:48:59,1707130139,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-06,1707152400,24.0,19.0,21.2,24.0,19.0,21.2,19.9,92.3,0.108,100.0,8.33,0.0,0.0,35.6,20.5,114.8,1015.5,99.3,5.3,48.4,4.2,2.0,10.0,06:31:58,1707175918,17:49:34,1707216574,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-07,1707238800,18.0,13.0,15.9,18.0,13.0,15.9,14.4,91.2,0.39,100.0,4.17,0.0,0.0,23.8,22.3,57.5,1015.6,100.0,7.3,37.1,3.2,2.0,10.0,06:31:32,1707262292,17:50:08,1707303008,0.91,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-08,1707325200,15.1,12.0,13.4,15.1,12.0,13.4,9.2,76.4,0.112,100.0,12.5,0.0,0.0,20.2,22.3,49.2,1018.5,100.0,9.9,26.5,2.2,1.0,10.0,06:31:05,1707348665,17:50:42,1707389442,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-09,1707411600,17.0,12.0,14.7,17.0,12.0,14.7,8.7,67.8,0.005,100.0,4.17,0.0,0.0,34.6,18.4,3.4,1024.6,79.8,10.0,139.8,12.2,7.0,10.0,06:30:36,1707435036,17:51:16,1707475876,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-10,1707498000,21.0,15.0,17.5,21.0,15.0,17.5,9.7,62.6,0.0,0.0,0.0,0.0,0.0,21.6,11.2,353.5,1027.3,52.9,8.9,106.9,9.2,7.0,10.0,06:30:06,1707521406,17:51:49,1707562309,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-11,1707584400,23.4,15.7,19.1,23.4,15.7,19.1,9.1,55.1,0.0,0.0,0.0,0.0,0.0,23.4,14.8,65.6,1026.8,43.9,10.3,205.6,17.8,9.0,10.0,06:29:36,1707607776,17:52:22,1707648742,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-12,1707670800,24.0,12.0,18.5,24.0,12.0,18.5,12.3,69.9,0.0,0.0,0.0,0.0,0.0,27.7,18.4,122.3,1023.4,15.1,9.4,248.6,21.4,9.0,10.0,06:29:04,1707694144,17:52:54,1707735174,0.08,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-13,1707757200,26.0,16.0,20.6,26.0,16.0,20.6,16.7,79.5,0.0,0.0,0.0,0.0,0.0,36.4,18.4,136.9,1019.9,71.6,8.7,165.2,14.1,6.0,10.0,06:28:31,1707780511,17:53:26,1707821606,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-14,1707843600,24.4,20.0,21.8,24.4,20.0,21.8,18.3,80.6,0.0,0.0,0.0,0.0,0.0,36.0,18.4,133.8,1017.5,92.0,10.0,172.1,14.8,7.0,10.0,06:27:57,1707866877,17:53:57,1707908037,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2024-02-15,1707930000,24.0,19.0,21.3,24.0,19.0,21.3,19.1,87.6,0.6,100.0,20.83,0.0,0.0,27.7,14.8,117.6,1018.4,78.6,8.3,25.8,2.2,1.0,10.0,06:27:22,1707953242,17:54:28,1707994468,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
